chr19	965081	968404	+	66
chr19	966869	968404	+	66
chr19	968504	971877	+	66
chr19	983251	983961	+	68
chr19	984187	985864	+	68
chr19	984564	985864	+	68
chr19	984564	989761	+	68
chr19	985976	989761	+	68
chr19	989896	990222	+	68
chr19	990104	990222	+	68
chr19	990365	990851	+	68
chr19	990365	990958	+	68
chr19	990996	991080	+	68
chr19	991146	991226	+	68
chr19	991146	991233	+	68
chr19	991352	991954	+	68
chr19	991352	991994	+	68
chr19	992122	994018	+	68
chr19	992122	994211	+	68
chr19	994088	994211	+	68
chr19	999622	999913	+	69
chr19	1000167	1002020	-	70
chr19	1000863	1003128	+	71
chr19	1002161	1002627	-	70
chr19	1003722	1004519	+	71
chr19	1004584	1004800	+	71
chr19	1005553	1007626	+	71
chr19	1007773	1007854	+	71
chr19	1007971	1008138	+	71
chr19	1008291	1008616	+	71
chr19	1008782	1008855	+	71
chr19	1008927	1009171	+	71
chr19	1009861	1010175	-	72
chr19	1010895	1010989	-	72
chr19	1010895	1011094	-	72
chr19	1010895	1011365	-	72
chr19	1011095	1011365	-	72
chr19	1011195	1011365	-	72
chr19	1011499	1011578	-	72
chr19	1011612	1011739	-	72
chr19	1011663	1011739	-	72
chr19	1011798	1011890	-	72
chr19	1011992	1012064	-	72
chr19	1012188	1012461	-	72
chr19	1012573	1013239	-	72
chr19	1013340	1014190	-	72
chr19	1013358	1014190	-	72
chr19	1014317	1020770	-	72
chr19	1014473	1017277	-	72
chr19	1014473	1020770	-	72
chr19	1026724	1026975	+	74
chr19	1026724	1031069	+	74
chr19	1026724	1036414	+	74
chr19	1027074	1031069	+	74
chr19	1031192	1032390	+	74
chr19	1032458	1032557	+	74
chr19	1032663	1036128	+	74
chr19	1032696	1036065	+	74
chr19	1032696	1036128	+	74
chr19	1032696	1036414	+	74
chr19	1032921	1037548	+	74
chr19	1036246	1036414	+	74
chr19	1036562	1036877	+	74
chr19	1036562	1037623	+	74
chr19	1037000	1037623	+	74
chr19	1040196	1041223	+	76
chr19	1040196	1041353	+	76
chr19	1041427	1041508	+	76
chr19	1041427	1041514	+	76
chr19	1041603	1041829	+	76
chr19	1041972	1042062	+	76
chr19	1042176	1042313	+	76
chr19	1042397	1042744	+	76
chr19	1042826	1043039	+	76
chr19	1043251	1043332	+	76
chr19	1043473	1043723	+	76
chr19	1043841	1044575	+	76
chr19	1044744	1045000	+	76
chr19	1045231	1046228	+	76
chr19	1045619	1046228	+	76
chr19	1046404	1047155	+	76
chr19	1046406	1046800	+	76
chr19	1047024	1047155	+	76
chr19	1047378	1047451	+	76
chr19	1047654	1048893	+	76
chr19	1049005	1049264	+	76
chr19	1049437	1050919	+	76
chr19	1051052	1051153	+	76
chr19	1051294	1051447	+	76
chr19	1051586	1051940	+	76
chr19	1052126	1052212	+	76
chr19	1052286	1053327	+	76
chr19	1053531	1053786	+	76
chr19	1053836	1054004	+	76
chr19	1054110	1054191	+	76
chr19	1054341	1054568	+	76
chr19	1054341	1054778	+	76
chr19	1054694	1054778	+	76
chr19	1054878	1055095	+	76
chr19	1055351	1055905	+	76
chr19	1055939	1056064	+	76
chr19	1056243	1056328	+	76
chr19	1056499	1056905	+	76
chr19	1057084	1057312	+	76
chr19	1057429	1057913	+	76
chr19	1057429	1057967	+	76
chr19	1058059	1058144	+	76
chr19	1058269	1058616	+	76
chr19	1058747	1058818	+	76
chr19	1058940	1059021	+	76
chr19	1059085	1061780	+	76
chr19	1061888	1062170	+	76
chr19	1062313	1063542	+	76
chr19	1063678	1063758	+	76
chr19	1063863	1064159	+	76
chr19	1064253	1064929	+	76
chr19	1064747	1064929	+	76
chr19	1065171	1065268	+	76
chr19	1065171	1065289	+	76
chr19	1066163	1068412	+	77
chr19	1066641	1068412	+	77
chr19	1067495	1068331	+	77
chr19	1067495	1068412	+	77
chr19	1067495	1073147	+	77
chr19	1067495	1080253	+	77
chr19	1067674	1068412	+	77
chr19	1068744	1073147	+	77
chr19	1071358	1073147	+	77
chr19	1071766	1073147	+	77
chr19	1073292	1073504	+	77
chr19	1073590	1073672	+	77
chr19	1073746	1073946	+	77
chr19	1074014	1074102	+	77
chr19	1074241	1074341	+	77
chr19	1074407	1074612	+	77
chr19	1074724	1074797	+	77
chr19	1074879	1077855	+	77
chr19	1078045	1079701	+	77
chr19	1079840	1079926	+	77
chr19	1080118	1080253	+	77
chr19	1080379	1080462	+	77
chr19	1080547	1080680	+	77
chr19	1080786	1080890	+	77
chr19	1081064	1081548	+	77
chr19	1081738	1081822	+	77
chr19	1081961	1082838	+	77
chr19	1082657	1082838	+	77
chr19	1083066	1083141	+	77
chr19	1083066	1083274	+	77
chr19	1083353	1084236	+	77
chr19	1084346	1085658	+	77
chr19	1086988	1088064	-	78
chr19	1086988	1089470	-	78
chr19	1088166	1088607	-	78
chr19	1088720	1089470	-	78
chr19	1089551	1089882	-	78
chr19	1089962	1090085	-	78
chr19	1090141	1090906	-	78
chr19	1090145	1090906	-	78
chr19	1090988	1091790	-	78
chr19	1091907	1092311	-	78
chr19	1091907	1093754	-	78
chr19	1091907	1093902	-	78
chr19	1091907	1095257	-	78
chr19	1093903	1095257	-	78
chr19	1094078	1095257	-	78
chr19	1104127	1105184	+	79
chr19	1104929	1105184	+	79
chr19	1105280	1105364	+	79
chr19	1105510	1105656	+	79
chr19	1105809	1106179	+	79
chr19	1105809	1106240	+	79
chr19	1105809	1106398	+	79
chr19	1106266	1106376	+	79
chr19	1106266	1106398	+	79
chr19	1106459	1106538	+	79
chr19	1106459	1106571	+	79
chr19	1108704	1108777	-	80
chr19	1108969	1109133	-	80
chr19	1109211	1109290	-	80
chr19	1109423	1109504	-	80
chr19	1109598	1109681	-	80
chr19	1109777	1110743	-	80
chr19	1110888	1111017	-	80
chr19	1111093	1111504	-	80
chr19	1111614	1111994	-	80
chr19	1112067	1112187	-	80
chr19	1112301	1112400	-	80
chr19	1112537	1112816	-	80
chr19	1112949	1113533	-	80
chr19	1113704	1114229	-	80
chr19	1114422	1116019	-	80
chr19	1116103	1116827	-	80
chr19	1116926	1117321	-	80
chr19	1117469	1119009	-	80
chr19	1117499	1119009	-	80
chr19	1119164	1119514	-	80
chr19	1119621	1119904	-	80
chr19	1120023	1122137	-	80
chr19	1122282	1122466	-	80
chr19	1122558	1122656	-	80
chr19	1122791	1122892	-	80
chr19	1123045	1123532	-	80
chr19	1123639	1123940	-	80
chr19	1124022	1127602	-	80
chr19	1127765	1132088	-	80
chr19	1127765	1147307	-	80
chr19	1147420	1149367	-	80
chr19	1149442	1154182	-	80
chr19	1154402	1155084	-	80
chr19	1154402	1168692	-	80
chr19	1154402	1173722	-	80
chr19	1154402	1174170	-	80
chr19	1189659	1218415	+	81
chr19	1207203	1216266	+	81
chr19	1207203	1218415	+	81
chr19	1207203	1220371	+	81
chr19	1216398	1218415	+	81
chr19	1218500	1219322	+	81
chr19	1219413	1220371	+	81
chr19	1220505	1220579	+	81
chr19	1220717	1221211	+	81
chr19	1221340	1221947	+	81
chr19	1222006	1222983	+	81
chr19	1223172	1223636	+	81
chr19	1223172	1226452	+	81
chr19	1223172	1226457	+	81
chr19	1226663	1227591	+	81
chr19	1230137	1231099	-	83
chr19	1230142	1231099	-	83
chr19	1231275	1233424	-	83
chr19	1233636	1234189	-	83
chr19	1234290	1234569	-	83
chr19	1234331	1234569	-	83
chr19	1234742	1234999	-	83
chr19	1234827	1235006	-	83
chr19	1235145	1235499	-	83
chr19	1235342	1235499	-	83
chr19	1235565	1235777	-	83
chr19	1235918	1235994	-	83
chr19	1236121	1237754	-	83
chr19	1238226	1238402	+	84
chr19	1239040	1239362	+	84
chr19	1241991	1242454	+	85
chr19	1242609	1244095	+	85
chr19	1244185	1244313	+	85
chr19	1244440	1244689	+	85
chr19	1244440	1244735	+	85
chr19	1248660	1249888	+	86
chr19	1250529	1251560	+	86
chr19	1251649	1251837	+	86
chr19	1251901	1253952	+	86
chr19	1251901	1254165	+	86
chr19	1254082	1254165	+	86
chr19	1254478	1254900	+	86
chr19	1255061	1255420	+	86
chr19	1255694	1256993	+	86
chr19	1259638	1270926	+	87
chr19	1261453	1270926	+	87
chr19	1261641	1264251	+	87
chr19	1261641	1264323	+	87
chr19	1262143	1264251	+	87
chr19	1264463	1270926	+	87
chr19	1266701	1270926	+	87
chr19	1267165	1270926	+	87
chr19	1267292	1270926	+	87
chr19	1267366	1270926	+	87
chr19	1267443	1270926	+	87
chr19	1268390	1269823	-	88
chr19	1269407	1270878	+	87
chr19	1269410	1269910	+	87
chr19	1269410	1270865	+	87
chr19	1269410	1270926	+	87
chr19	1269915	1270926	+	87
chr19	1270882	1270926	+	87
chr19	1271036	1271119	+	87
chr19	1271036	1271138	+	87
chr19	1271036	1271327	+	87
chr19	1271246	1271327	+	87
chr19	1271361	1272967	+	87
chr19	1271365	1271549	+	87
chr19	1271467	1271549	+	87
chr19	1271632	1271979	+	87
chr19	1272051	1272425	+	87
chr19	1272051	1273492	+	87
chr19	1272051	1273599	+	87
chr19	1272051	1274305	+	87
chr19	1273025	1274349	+	87
chr19	1273715	1274305	+	87
chr19	1274440	1274647	+	87
chr19	1274440	1274650	+	87
chr19	1274444	1274647	+	87
chr19	1275830	1277181	+	89
chr19	1276103	1277181	+	89
chr19	1276673	1277181	+	89
chr19	1277299	1278775	+	89
chr19	1277917	1278775	+	89
chr19	1285922	1356319	+	90
chr19	1286308	1295543	+	91
chr19	1295858	1298549	+	91
chr19	1298616	1299822	+	91
chr19	1321990	1322373	+	93
chr19	1355020	1356322	+	90
chr19	1355020	1357007	+	90
chr19	1355135	1356322	+	90
chr19	1356449	1357007	+	90
chr19	1357094	1358392	+	90
chr19	1358464	1358586	+	90
chr19	1358464	1360134	+	90
chr19	1358693	1360134	+	90
chr19	1358700	1360134	+	90
chr19	1361032	1362248	+	90
chr19	1362351	1364507	+	90
chr19	1364579	1366303	+	90
chr19	1366381	1367158	+	90
chr19	1367220	1369263	+	90
chr19	1369340	1369594	+	90
chr19	1369646	1370640	+	90
chr19	1371078	1371232	+	90
chr19	1371078	1373070	+	90
chr19	1371386	1373070	+	90
chr19	1371390	1373070	+	90
chr19	1373160	1376517	+	90
chr19	1374049	1376517	+	90
chr19	1374371	1376517	+	90
chr19	1377080	1377183	-	94
chr19	1377086	1377441	-	94
chr19	1383608	1383706	+	95
chr19	1383937	1387809	+	95
chr19	1383942	1386516	+	95
chr19	1383942	1387809	+	95
chr19	1384156	1387809	+	95
chr19	1386639	1387809	+	95
chr19	1387847	1388523	+	95
chr19	1388304	1388523	+	95
chr19	1388593	1388741	+	95
chr19	1388593	1388831	+	95
chr19	1388938	1390869	+	95
chr19	1391050	1391117	+	95
chr19	1391165	1393240	+	95
chr19	1393330	1394416	+	95
chr19	1393330	1395389	+	95
chr19	1393602	1393886	-	96
chr19	1393606	1393886	-	96
chr19	1394357	1394802	-	96
chr19	1397499	1398914	-	97
chr19	1398747	1398914	-	97
chr19	1399026	1399126	-	97
chr19	1399195	1399522	-	97
chr19	1399587	1399791	-	97
chr19	1399938	1401294	-	97
chr19	1407802	1416455	+	98
chr19	1407802	1417498	+	98
chr19	1410079	1417498	+	98
chr19	1414060	1414664	+	99
chr19	1415940	1417498	+	98
chr19	1416555	1417498	+	98
chr19	1417540	1418202	+	98
chr19	1418370	1418664	+	98
chr19	1418370	1421146	+	98
chr19	1418731	1421146	+	98
chr19	1418731	1421149	+	98
chr19	1421258	1422346	+	98
chr19	1422396	1425876	+	98
chr19	1422396	1428840	+	98
chr19	1425960	1428840	+	98
chr19	1428995	1429965	+	98
chr19	1429996	1430220	+	98
chr19	1430362	1432512	+	98
chr19	1432690	1433737	+	98
chr19	1432690	1434735	+	98
chr19	1432690	1434738	+	98
chr19	1433827	1434735	+	98
chr19	1433827	1434738	+	98
chr19	1438428	1438805	+	100
chr19	1438428	1438809	+	100
chr19	1438580	1438805	+	100
chr19	1438892	1439604	+	100
chr19	1438892	1439714	+	100
chr19	1438892	1439959	+	100
chr19	1438892	1439966	+	100
chr19	1438892	1440017	+	100
chr19	1438892	1440024	+	100
chr19	1439826	1440017	+	100
chr19	1440241	1440347	+	100
chr19	1440253	1440347	+	100
chr19	1446341	1452982	+	102
chr19	1450330	1452982	+	102
chr19	1450338	1452982	+	102
chr19	1452318	1452982	+	102
chr19	1453142	1453245	+	102
chr19	1453337	1453429	+	102
chr19	1453611	1455147	+	102
chr19	1455248	1460211	+	102
chr19	1455257	1455382	+	102
chr19	1455257	1455385	+	102
chr19	1455500	1456074	+	102
chr19	1456153	1456304	+	102
chr19	1456404	1456851	+	102
chr19	1457243	1457963	+	102
chr19	1458060	1460179	+	102
chr19	1458472	1462709	-	103
chr19	1460320	1460778	+	102
chr19	1460857	1461035	+	102
chr19	1461153	1461961	+	102
chr19	1461824	1478772	-	104
chr19	1462177	1465153	+	102
chr19	1475054	1475144	-	104
chr19	1475239	1478772	-	104
chr19	1475258	1478652	-	104
chr19	1475258	1478772	-	104
chr19	1475514	1478772	-	104
chr19	1476294	1478772	-	104
chr19	1478580	1478772	-	104
chr19	1478905	1479061	-	104
chr19	1478905	1479112	-	104
chr19	1478905	1479138	-	104
chr19	1478905	1479161	-	104
chr19	1482207	1482351	-	105
chr19	1482207	1482400	-	105
chr19	1482475	1482894	-	105
chr19	1482475	1483282	-	105
chr19	1483020	1483282	-	105
chr19	1483463	1483648	-	105
chr19	1483767	1483836	-	105
chr19	1483941	1484025	-	105
chr19	1484127	1486851	-	105
chr19	1484586	1484912	+	106
chr19	1486973	1487139	-	105
chr19	1487065	1487139	-	105
chr19	1487313	1487601	-	105
chr19	1487313	1487783	-	105
chr19	1487691	1487783	-	105
chr19	1487861	1487962	-	105
chr19	1488092	1488186	-	105
chr19	1488280	1489591	-	105
chr19	1488280	1489791	-	105
chr19	1488280	1490601	-	105
chr19	1489695	1489791	-	105
chr19	1489897	1490156	-	105
chr19	1489897	1490421	-	105
chr19	1489897	1490601	-	105
chr19	1491384	1495292	+	107
chr19	1495387	1495467	+	107
chr19	1495607	1496283	+	107
chr19	1496453	1496589	+	107
chr19	1496453	1497172	+	107
chr19	1496671	1497172	+	107
chr19	1497322	1497640	+	107
chr19	1505200	1505813	-	108
chr19	1506308	1506737	-	108
chr19	1506316	1506588	-	108
chr19	1506661	1506737	-	108
chr19	1506928	1507240	-	108
chr19	1507405	1507543	-	108
chr19	1507405	1507555	-	108
chr19	1507643	1507996	-	108
chr19	1508109	1508441	-	108
chr19	1508570	1510148	-	108
chr19	1508761	1508892	+	109
chr19	1508908	1510148	-	108
chr19	1510258	1510366	-	108
chr19	1510428	1510637	-	108
chr19	1510730	1510843	-	108
chr19	1510733	1510843	-	108
chr19	1510917	1511034	-	108
chr19	1510917	1511074	-	108
chr19	1510917	1511623	-	108
chr19	1510917	1512961	-	108
chr19	1511160	1512961	-	108
chr19	1511727	1512961	-	108
chr19	1511727	1513467	-	108
chr19	1511772	1512961	-	108
chr19	1524246	1525303	+	110
chr19	1525418	1525593	+	110
chr19	1525711	1526484	+	110
chr19	1526615	1526702	+	110
chr19	1526791	1526901	+	110
chr19	1526998	1527934	+	110
chr19	1528134	1528300	+	110
chr19	1528428	1528896	+	110
chr19	1528974	1529404	+	110
chr19	1529490	1529745	+	110
chr19	1529824	1531736	+	110
chr19	1531883	1533929	+	110
chr19	1531883	1535063	+	110
chr19	1534041	1535063	+	110
chr19	1555389	1555575	-	112
chr19	1556923	1567462	-	112
chr19	1578158	1578333	-	116
chr19	1578538	1581090	-	116,117
chr19	1581269	1582620	-	116,117
chr19	1582712	1583251	-	116
chr19	1582712	1584538	-	116,117
chr19	1583380	1584538	-	116
chr19	1584677	1585053	-	116,117
chr19	1585214	1585903	-	116
chr19	1585214	1591983	-	116
chr19	1585214	1592275	-	116
chr19	1585214	1592520	-	116
chr19	1585214	1592616	-	116
chr19	1585214	1599410	-	117
chr19	1598215	1599410	-	119
chr19	1598326	1599410	-	119
chr19	1599560	1602035	-	119
chr19	1599560	1602292	-	119
chr19	1599560	1605358	-	117,119
chr19	1602426	1605358	-	119
chr19	1609599	1611702	-	120
chr19	1610500	1611702	-	120
chr19	1611369	1611702	-	120
chr19	1611849	1612205	-	120
chr19	1611849	1615283	-	120
chr19	1612430	1615684	-	120
chr19	1612433	1615283	-	120
chr19	1612433	1615684	-	120
chr19	1615485	1615684	-	120
chr19	1615515	1615684	-	120
chr19	1615520	1615684	-	120
chr19	1615821	1619109	-	120
chr19	1619234	1619314	-	120
chr19	1619234	1619778	-	120
chr19	1619471	1620966	-	120
chr19	1619474	1619778	-	120
chr19	1619853	1620966	-	120
chr19	1621046	1621131	-	120
chr19	1621191	1621836	-	120
chr19	1621970	1622052	-	120
chr19	1622223	1622311	-	120
chr19	1622415	1623949	-	120
chr19	1624000	1625574	-	120
chr19	1625708	1627357	-	120
chr19	1627421	1631945	-	120
chr19	1627426	1631949	-	120
chr19	1627426	1632036	-	120
chr19	1627426	1646353	-	120
chr19	1632116	1632330	-	120
chr19	1632405	1646353	-	120
chr19	1646427	1650175	-	120
chr19	1650287	1651048	-	120
chr19	1650287	1652298	-	120
chr19	1748098	1748511	+	122
chr19	1748341	1748511	+	122
chr19	1754854	1775151	+	123
chr19	1783270	1784817	-	124
chr19	1784946	1785157	-	124
chr19	1785297	1785467	-	124
chr19	1785708	1787101	-	124
chr19	1787186	1788895	-	124
chr19	1789120	1789359	-	124
chr19	1789614	1789888	-	124
chr19	1789727	1789888	-	124
chr19	1789727	1790755	-	124
chr19	1789989	1790755	-	124
chr19	1790832	1791748	-	124
chr19	1791861	1791969	-	124
chr19	1791861	1791999	-	124
chr19	1792135	1795873	-	124
chr19	1795987	1796075	-	124
chr19	1796265	1796709	-	124
chr19	1796879	1796972	-	124
chr19	1797005	1799945	-	124
chr19	1800155	1800257	-	124
chr19	1800449	1801954	-	124
chr19	1802044	1802485	-	124
chr19	1802062	1802485	-	124
chr19	1802645	1805372	-	124
chr19	1805279	1805372	-	124
chr19	1805456	1805886	-	124
chr19	1805958	1806095	-	124
chr19	1806169	1806626	-	124
chr19	1806508	1806626	-	124
chr19	1806689	1807166	-	124
chr19	1807266	1808220	-	124
chr19	1808335	1809641	-	124
chr19	1809734	1810620	-	124
chr19	1810683	1811487	-	124
chr19	1810683	1811599	-	124
chr19	1811666	1812066	-	124
chr19	1811666	1812184	-	124
chr19	1811884	1812066	-	124
chr19	1811884	1812184	-	124
chr19	1815586	1815763	+	125
chr19	1816154	1816223	-	126
chr19	1816345	1816429	-	126
chr19	1816569	1816696	-	126
chr19	1816813	1817217	-	126
chr19	1817329	1817705	-	126
chr19	1817458	1817705	-	126
chr19	1817780	1818480	-	126
chr19	1818595	1818704	-	126
chr19	1818843	1819016	-	126
chr19	1819131	1819932	-	126
