chr19	648278	648371	-
chr19	648488	648881	-
chr19	648976	649678	-
chr19	649749	650233	-
chr19	650297	651610	-
chr19	650297	651691	-
chr19	651785	652232	-
chr19	651811	652232	-
chr19	651823	652232	-
chr19	651856	652232	-
chr19	651916	652232	-
chr19	652297	652825	-
chr19	652885	661355	-
chr19	652885	662711	-
chr19	652885	663046	-
chr19	664512	667211	+
chr19	676527	677791	+
chr19	676527	679907	+
chr19	677978	680273	+
chr19	678084	680273	+
chr19	680490	681332	+
chr19	680775	681332	+
chr19	680813	681332	+
chr19	680880	681332	+
chr19	681561	681649	+
chr19	681674	681775	+
chr19	685923	686924	-
chr19	687189	691857	-
chr19	692003	694813	-
chr19	694971	695351	-
chr19	709152	726137	+
chr19	719658	726137	+
chr19	722908	726137	+
chr19	726190	727007	+
chr19	727089	727563	+
chr19	727695	731094	+
chr19	727865	731094	+
chr19	731246	734172	+
chr19	734195	736018	+
chr19	735065	736018	+
chr19	735111	736018	+
chr19	736079	740351	+
chr19	736079	746284	+
chr19	740484	746284	+
chr19	751172	756889	+
chr19	758727	759908	+
chr19	760040	761624	+
chr19	761664	763500	+
chr19	783331	784786	+
chr19	783331	784814	+
chr19	797506	799412	+
chr19	797506	803560	+
chr19	798546	799412	+
chr19	799444	808359	+
chr19	799444	803560	+
chr19	799444	807868	+
chr19	803637	804035	+
chr19	804209	804291	+
chr19	804439	804540	+
chr19	804439	804531	+
chr19	804703	804828	+
chr19	804940	805012	+
chr19	805188	805491	+
chr19	805188	806407	+
chr19	805188	805512	+
chr19	805570	806407	+
chr19	806557	807868	+
chr19	806557	808379	+
chr19	807903	808359	+
chr19	808453	808545	+
chr19	808763	810542	+
chr19	810621	810693	+
chr19	813896	814433	-
chr19	814572	814691	-
chr19	814608	814691	-
chr19	814750	814885	-
chr19	815082	815185	-
chr19	815328	815665	-
chr19	815852	821484	-
chr19	821586	821914	-
chr19	825198	828229	+
chr19	827905	828229	+
chr19	828387	829561	+
chr19	829707	830707	+
chr19	830942	831715	+
chr19	841070	843460	+
chr19	843627	843892	+
chr19	844035	846146	+
chr19	846378	847798	+
chr19	851035	852208	+
chr19	852396	852875	+
chr19	853033	853261	+
chr19	853404	855563	+
chr19	855795	855957	+
chr19	859745	860616	+
chr19	859766	860616	+
chr19	860774	860860	+
chr19	861006	861698	+
chr19	861957	863091	+
chr19	868252	868415	-
chr19	868500	868862	-
chr19	868947	871036	-
chr19	871254	873448	-
chr19	871254	871605	-
chr19	871254	871925	-
chr19	871663	871925	-
chr19	872119	873448	-
chr19	872119	872912	-
chr19	873010	873448	-
chr19	873583	875243	-
chr19	875345	891103	-
chr19	875455	876973	-
chr19	875455	879936	-
chr19	877181	879936	-
chr19	880149	881558	-
chr19	881715	884902	-
chr19	885009	885769	-
chr19	885009	889637	-
chr19	886202	889637	-
chr19	886202	890136	-
chr19	889808	890136	-
chr19	890245	890962	-
chr19	890424	890962	-
chr19	891150	892346	-
chr19	891150	893085	-
chr19	897541	899439	-
chr19	899496	899600	-
chr19	899687	900060	-
chr19	900147	900828	-
chr19	900953	901421	-
chr19	900953	901419	-
chr19	900953	901975	-
chr19	901547	901975	-
chr19	902068	913086	-
chr19	902131	902241	-
chr19	902131	913086	-
chr19	902435	902518	-
chr19	902435	913086	-
chr19	902628	913086	-
chr19	917747	919489	+
chr19	917747	918543	+
chr19	918669	919489	+
chr19	919626	919873	+
chr19	919626	920289	+
chr19	920107	920289	+
chr19	925921	929261	+
chr19	926060	929261	+
chr19	926198	929261	+
chr19	928489	928719	-
chr19	929146	929261	+
chr19	929897	932417	+
chr19	932743	960091	+
chr19	959437	960091	+
chr19	960165	964247	+
chr19	964432	964832	+
chr19	965081	966571	+
chr19	965081	968404	+
chr19	966869	968404	+
chr19	968504	971877	+
chr19	983251	983961	+
chr19	984187	985864	+
chr19	984564	985864	+
chr19	984564	989761	+
chr19	985976	989761	+
chr19	989896	990222	+
chr19	990104	990222	+
chr19	990365	990851	+
chr19	990365	990958	+
chr19	990996	991080	+
chr19	991146	991226	+
chr19	991146	991233	+
chr19	991352	991954	+
chr19	991352	991994	+
chr19	992122	994018	+
chr19	992122	994211	+
chr19	994088	994211	+
chr19	999622	999913	+
chr19	1000167	1002020	-
chr19	1000863	1003128	+
chr19	1002161	1002627	-
chr19	1003722	1004519	+
chr19	1004584	1004800	+
chr19	1005553	1007626	+
chr19	1007773	1007854	+
chr19	1007971	1008138	+
chr19	1008291	1008616	+
chr19	1008782	1008855	+
chr19	1008927	1009171	+
chr19	1009861	1010175	-
chr19	1010895	1010989	-
chr19	1010895	1011094	-
chr19	1010895	1011365	-
chr19	1011095	1011365	-
chr19	1011195	1011365	-
chr19	1011499	1011578	-
chr19	1011612	1011739	-
chr19	1011663	1011739	-
chr19	1011798	1011890	-
chr19	1011992	1012064	-
chr19	1012188	1012461	-
chr19	1012573	1013239	-
chr19	1013340	1014190	-
chr19	1013358	1014190	-
chr19	1014317	1020770	-
chr19	1014473	1017277	-
chr19	1014473	1020770	-
chr19	1026724	1026975	+
chr19	1026724	1031069	+
chr19	1026724	1036414	+
chr19	1027074	1031069	+
chr19	1031192	1032390	+
chr19	1032458	1032557	+
chr19	1032663	1036128	+
chr19	1032696	1036065	+
chr19	1032696	1036128	+
chr19	1032696	1036414	+
chr19	1032921	1037548	+
chr19	1036246	1036414	+
chr19	1036562	1037623	+
chr19	1036562	1036877	+
chr19	1037000	1037623	+
chr19	1040196	1041223	+
chr19	1040196	1041353	+
chr19	1041427	1041508	+
chr19	1041427	1041514	+
chr19	1041603	1041829	+
chr19	1041972	1042062	+
chr19	1042176	1042313	+
chr19	1042397	1042744	+
chr19	1042826	1043039	+
chr19	1043251	1043332	+
chr19	1043473	1043723	+
chr19	1043841	1044575	+
chr19	1044744	1045000	+
chr19	1045231	1046228	+
chr19	1045619	1046228	+
chr19	1046404	1047155	+
chr19	1046406	1046800	+
chr19	1047024	1047155	+
chr19	1047378	1047451	+
chr19	1047654	1048893	+
chr19	1049005	1049264	+
chr19	1049437	1050919	+
chr19	1051052	1051153	+
chr19	1051294	1051447	+
chr19	1051586	1051940	+
chr19	1052126	1052212	+
chr19	1052286	1053327	+
chr19	1053531	1053786	+
chr19	1053836	1054004	+
chr19	1054110	1054191	+
chr19	1054341	1054568	+
chr19	1054341	1054778	+
chr19	1054694	1054778	+
chr19	1054878	1055095	+
chr19	1055351	1055905	+
chr19	1055939	1056064	+
chr19	1056243	1056328	+
chr19	1056499	1056905	+
chr19	1057084	1057312	+
chr19	1057429	1057913	+
chr19	1057429	1057967	+
chr19	1058059	1058144	+
chr19	1058269	1058616	+
chr19	1058747	1058818	+
chr19	1058940	1059021	+
chr19	1059085	1061780	+
chr19	1061888	1062170	+
chr19	1062313	1063542	+
chr19	1063678	1063758	+
chr19	1063863	1064159	+
chr19	1064253	1064929	+
chr19	1064747	1064929	+
chr19	1065171	1065268	+
chr19	1065171	1065289	+
chr19	1066163	1068412	+
chr19	1066641	1068412	+
chr19	1067495	1068412	+
chr19	1067495	1080253	+
chr19	1067495	1068331	+
chr19	1067495	1073147	+
chr19	1067674	1068412	+
chr19	1068744	1073147	+
chr19	1071358	1073147	+
chr19	1071766	1073147	+
chr19	1073292	1073504	+
chr19	1073590	1073672	+
chr19	1073746	1073946	+
chr19	1074014	1074102	+
chr19	1074241	1074341	+
chr19	1074407	1074612	+
chr19	1074724	1074797	+
chr19	1074879	1077855	+
chr19	1078045	1079701	+
chr19	1079840	1079926	+
chr19	1080118	1080253	+
chr19	1080379	1080462	+
chr19	1080547	1080680	+
chr19	1080786	1080890	+
chr19	1081064	1081548	+
chr19	1081738	1081822	+
chr19	1081961	1082838	+
chr19	1082657	1082838	+
chr19	1083066	1083141	+
chr19	1083066	1083274	+
chr19	1083353	1084236	+
chr19	1084346	1085658	+
chr19	1086988	1088064	-
chr19	1086988	1089470	-
chr19	1088166	1088607	-
chr19	1088720	1089470	-
chr19	1089551	1089882	-
chr19	1089962	1090085	-
chr19	1090141	1090906	-
chr19	1090145	1090906	-
chr19	1090988	1091790	-
chr19	1091907	1092311	-
chr19	1091907	1093902	-
chr19	1091907	1095257	-
chr19	1091907	1093754	-
chr19	1093903	1095257	-
chr19	1094078	1095257	-
chr19	1104127	1105184	+
chr19	1104929	1105184	+
chr19	1105280	1105364	+
chr19	1105510	1105656	+
chr19	1105809	1106179	+
chr19	1105809	1106240	+
chr19	1105809	1106398	+
chr19	1106266	1106376	+
chr19	1106266	1106398	+
chr19	1106459	1106538	+
chr19	1106459	1106571	+
chr19	1108704	1108777	-
chr19	1108969	1109133	-
chr19	1109211	1109290	-
chr19	1109423	1109504	-
chr19	1109598	1109681	-
chr19	1109777	1110743	-
chr19	1110888	1111017	-
chr19	1111093	1111504	-
chr19	1111614	1111994	-
chr19	1112067	1112187	-
chr19	1112301	1112400	-
chr19	1112537	1112816	-
chr19	1112949	1113533	-
chr19	1113704	1114229	-
chr19	1114422	1116019	-
chr19	1116103	1116827	-
chr19	1116926	1117321	-
chr19	1117469	1119009	-
chr19	1117499	1119009	-
chr19	1119164	1119514	-
chr19	1119621	1119904	-
chr19	1120023	1122137	-
chr19	1122282	1122466	-
chr19	1122558	1122656	-
chr19	1122791	1122892	-
chr19	1123045	1123532	-
chr19	1123639	1123940	-
chr19	1124022	1127602	-
chr19	1127765	1132088	-
chr19	1127765	1147307	-
chr19	1147420	1149367	-
chr19	1149442	1154182	-
chr19	1154402	1155084	-
chr19	1154402	1168692	-
chr19	1154402	1173722	-
chr19	1154402	1174170	-
chr19	1189659	1218415	+
chr19	1207203	1218415	+
chr19	1207203	1220371	+
chr19	1207203	1216266	+
chr19	1216398	1218415	+
chr19	1218500	1219322	+
chr19	1219413	1220371	+
chr19	1220505	1220579	+
chr19	1220717	1221211	+
chr19	1221340	1221947	+
chr19	1222006	1222983	+
chr19	1223172	1223636	+
chr19	1223172	1226452	+
chr19	1223172	1226457	+
chr19	1226663	1227591	+
chr19	1230137	1231099	-
chr19	1230142	1231099	-
chr19	1231275	1233424	-
chr19	1233636	1234189	-
chr19	1234290	1234569	-
chr19	1234331	1234569	-
chr19	1234742	1234999	-
chr19	1234827	1235006	-
chr19	1235145	1235499	-
chr19	1235342	1235499	-
chr19	1235565	1235777	-
chr19	1235918	1235994	-
chr19	1236121	1237754	-
chr19	1238226	1238402	+
chr19	1239040	1239362	+
chr19	1241991	1242454	+
chr19	1242609	1244095	+
chr19	1244185	1244313	+
chr19	1244440	1244689	+
chr19	1244440	1244735	+
chr19	1248660	1249888	+
chr19	1250529	1251560	+
chr19	1251649	1251837	+
chr19	1251901	1254165	+
chr19	1251901	1253952	+
chr19	1254082	1254165	+
chr19	1254478	1254900	+
chr19	1255061	1255420	+
chr19	1255694	1256993	+
chr19	1259638	1270926	+
chr19	1261453	1270926	+
chr19	1261641	1264323	+
chr19	1261641	1264251	+
chr19	1262143	1264251	+
chr19	1264463	1270926	+
chr19	1266701	1270926	+
chr19	1267165	1270926	+
chr19	1267292	1270926	+
chr19	1267366	1270926	+
chr19	1267443	1270926	+
chr19	1268390	1269823	-
chr19	1269407	1270878	+
chr19	1269410	1270865	+
chr19	1269410	1270926	+
chr19	1269410	1269910	+
chr19	1269915	1270926	+
chr19	1270882	1270926	+
chr19	1271036	1271119	+
chr19	1271036	1271138	+
chr19	1271036	1271327	+
chr19	1271246	1271327	+
chr19	1271365	1271549	+
chr19	1271361	1272967	+
chr19	1271467	1271549	+
chr19	1271632	1271979	+
chr19	1272051	1274305	+
chr19	1272051	1272425	+
chr19	1272051	1273492	+
chr19	1272051	1273599	+
chr19	1273025	1274349	+
chr19	1273715	1274305	+
chr19	1274440	1274647	+
chr19	1274440	1274650	+
chr19	1274444	1274647	+
chr19	1275830	1277181	+
chr19	1276103	1277181	+
chr19	1276673	1277181	+
chr19	1277299	1278775	+
chr19	1277917	1278775	+
chr19	1285922	1356319	+
chr19	1286308	1295543	+
chr19	1295858	1298549	+
chr19	1298616	1299822	+
chr19	1321990	1322373	+
chr19	1355020	1356322	+
chr19	1355020	1357007	+
chr19	1355135	1356322	+
chr19	1356449	1357007	+
chr19	1357094	1358392	+
chr19	1358464	1358586	+
chr19	1358464	1360134	+
chr19	1358693	1360134	+
chr19	1358700	1360134	+
chr19	1361032	1362248	+
chr19	1362351	1364507	+
chr19	1364579	1366303	+
chr19	1366381	1367158	+
chr19	1367220	1369263	+
chr19	1369340	1369594	+
chr19	1369646	1370640	+
chr19	1371078	1373070	+
chr19	1371078	1371232	+
chr19	1371386	1373070	+
chr19	1371390	1373070	+
chr19	1373160	1376517	+
chr19	1374049	1376517	+
chr19	1374371	1376517	+
chr19	1377080	1377183	-
chr19	1377086	1377441	-
chr19	1383608	1383706	+
chr19	1383937	1387809	+
chr19	1383942	1386516	+
chr19	1383942	1387809	+
chr19	1384156	1387809	+
chr19	1386639	1387809	+
chr19	1387847	1388523	+
chr19	1388304	1388523	+
chr19	1388593	1388741	+
chr19	1388593	1388831	+
chr19	1388938	1390869	+
chr19	1391050	1391117	+
chr19	1391165	1393240	+
chr19	1393330	1395389	+
chr19	1393330	1394416	+
chr19	1393602	1393886	-
chr19	1393606	1393886	-
chr19	1394357	1394802	-
chr19	1397499	1398914	-
chr19	1398747	1398914	-
chr19	1399026	1399126	-
chr19	1399195	1399522	-
chr19	1399587	1399791	-
chr19	1399938	1401294	-
chr19	1407802	1416455	+
chr19	1407802	1417498	+
chr19	1410079	1417498	+
chr19	1414060	1414664	+
chr19	1415940	1417498	+
chr19	1416555	1417498	+
chr19	1417540	1418202	+
chr19	1418370	1418664	+
chr19	1418370	1421146	+
chr19	1418731	1421146	+
chr19	1418731	1421149	+
chr19	1421258	1422346	+
chr19	1422396	1425876	+
chr19	1422396	1428840	+
chr19	1425960	1428840	+
chr19	1428995	1429965	+
chr19	1429996	1430220	+
chr19	1430362	1432512	+
chr19	1432690	1433737	+
chr19	1432690	1434738	+
chr19	1432690	1434735	+
chr19	1433827	1434738	+
chr19	1433827	1434735	+
chr19	1438428	1438805	+
chr19	1438428	1438809	+
chr19	1438580	1438805	+
chr19	1438892	1439604	+
chr19	1438892	1439966	+
chr19	1438892	1439714	+
chr19	1438892	1439959	+
chr19	1438892	1440017	+
chr19	1438892	1440024	+
chr19	1439826	1440017	+
chr19	1440241	1440347	+
chr19	1440253	1440347	+
chr19	1446341	1452982	+
chr19	1450330	1452982	+
chr19	1450338	1452982	+
chr19	1452318	1452982	+
chr19	1453142	1453245	+
chr19	1453337	1453429	+
chr19	1453611	1455147	+
chr19	1455248	1460211	+
chr19	1455257	1455382	+
chr19	1455257	1455385	+
chr19	1455500	1456074	+
chr19	1456153	1456304	+
chr19	1456404	1456851	+
chr19	1457243	1457963	+
chr19	1458060	1460179	+
chr19	1458472	1462709	-
chr19	1460320	1460778	+
chr19	1460857	1461035	+
chr19	1461153	1461961	+
chr19	1461824	1478772	-
chr19	1462177	1465153	+
chr19	1475054	1475144	-
chr19	1475239	1478772	-
chr19	1475258	1478652	-
chr19	1475258	1478772	-
chr19	1475514	1478772	-
chr19	1476294	1478772	-
chr19	1478580	1478772	-
chr19	1478905	1479061	-
chr19	1478905	1479112	-
chr19	1478905	1479138	-
chr19	1478905	1479161	-
chr19	1482207	1482351	-
chr19	1482207	1482400	-
chr19	1482475	1482894	-
chr19	1482475	1483282	-
chr19	1483020	1483282	-
chr19	1483463	1483648	-
chr19	1483767	1483836	-
chr19	1483941	1484025	-
chr19	1484127	1486851	-
chr19	1484586	1484912	+
chr19	1486973	1487139	-
chr19	1487065	1487139	-
chr19	1487313	1487601	-
chr19	1487313	1487783	-
chr19	1487691	1487783	-
chr19	1487861	1487962	-
chr19	1488092	1488186	-
chr19	1488280	1489791	-
chr19	1488280	1489591	-
chr19	1488280	1490601	-
chr19	1489695	1489791	-
chr19	1489897	1490156	-
chr19	1489897	1490421	-
chr19	1489897	1490601	-
chr19	1491384	1495292	+
chr19	1495387	1495467	+
chr19	1495607	1496283	+
chr19	1496453	1496589	+
chr19	1496453	1497172	+
chr19	1496671	1497172	+
chr19	1497322	1497640	+
chr19	1505200	1505813	-
chr19	1506308	1506737	-
chr19	1506316	1506588	-
chr19	1506661	1506737	-
chr19	1506928	1507240	-
chr19	1507405	1507555	-
chr19	1507405	1507543	-
chr19	1507643	1507996	-
chr19	1508109	1508441	-
chr19	1508570	1510148	-
chr19	1508761	1508892	+
chr19	1508908	1510148	-
chr19	1510258	1510366	-
chr19	1510428	1510637	-
chr19	1510730	1510843	-
chr19	1510733	1510843	-
chr19	1510917	1511034	-
chr19	1510917	1511623	-
chr19	1510917	1512961	-
chr19	1510917	1511074	-
chr19	1511160	1512961	-
chr19	1511727	1512961	-
chr19	1511727	1513467	-
chr19	1511772	1512961	-
chr19	1524246	1525303	+
chr19	1525418	1525593	+
chr19	1525711	1526484	+
chr19	1526615	1526702	+
chr19	1526791	1526901	+
chr19	1526998	1527934	+
chr19	1528134	1528300	+
chr19	1528428	1528896	+
chr19	1528974	1529404	+
chr19	1529490	1529745	+
chr19	1529824	1531736	+
chr19	1531883	1533929	+
chr19	1531883	1535063	+
chr19	1534041	1535063	+
chr19	1555389	1555575	-
chr19	1556923	1567462	-
chr19	1578158	1578333	-
chr19	1578538	1581090	-
chr19	1581269	1582620	-
chr19	1582712	1583251	-
chr19	1582712	1584538	-
chr19	1583380	1584538	-
chr19	1584677	1585053	-
chr19	1585214	1585903	-
chr19	1585214	1591983	-
chr19	1585214	1592520	-
chr19	1585214	1592616	-
chr19	1585214	1599410	-
chr19	1585214	1592275	-
chr19	1598215	1599410	-
chr19	1598326	1599410	-
chr19	1599560	1602035	-
chr19	1599560	1602292	-
chr19	1599560	1605358	-
chr19	1602426	1605358	-
chr19	1609599	1611702	-
chr19	1610500	1611702	-
chr19	1611369	1611702	-
chr19	1611849	1612205	-
chr19	1611849	1615283	-
chr19	1612430	1615684	-
chr19	1612433	1615283	-
chr19	1612433	1615684	-
chr19	1615485	1615684	-
chr19	1615515	1615684	-
chr19	1615520	1615684	-
chr19	1615821	1619109	-
chr19	1619234	1619314	-
chr19	1619234	1619778	-
chr19	1619471	1620966	-
chr19	1619474	1619778	-
chr19	1619853	1620966	-
chr19	1621046	1621131	-
chr19	1621191	1621836	-
chr19	1621970	1622052	-
chr19	1622223	1622311	-
chr19	1622415	1623949	-
chr19	1624000	1625574	-
chr19	1625708	1627357	-
chr19	1627426	1631949	-
chr19	1627421	1631945	-
chr19	1627426	1632036	-
chr19	1627426	1646353	-
chr19	1632116	1632330	-
chr19	1632405	1646353	-
chr19	1646427	1650175	-
chr19	1650287	1651048	-
chr19	1650287	1652298	-
chr19	1748098	1748511	+
chr19	1748341	1748511	+
chr19	1754854	1775151	+
chr19	1783270	1784817	-
chr19	1784946	1785157	-
chr19	1785297	1785467	-
chr19	1785708	1787101	-
chr19	1787186	1788895	-
chr19	1789120	1789359	-
chr19	1789614	1789888	-
chr19	1789727	1789888	-
chr19	1789727	1790755	-
chr19	1789989	1790755	-
chr19	1790832	1791748	-
chr19	1791861	1791969	-
chr19	1791861	1791999	-
chr19	1792135	1795873	-
chr19	1795987	1796075	-
chr19	1796265	1796709	-
chr19	1796879	1796972	-
chr19	1797005	1799945	-
chr19	1800155	1800257	-
chr19	1800449	1801954	-
chr19	1802044	1802485	-
chr19	1802062	1802485	-
chr19	1802645	1805372	-
chr19	1805279	1805372	-
chr19	1805456	1805886	-
chr19	1805958	1806095	-
chr19	1806169	1806626	-
chr19	1806508	1806626	-
chr19	1806689	1807166	-
chr19	1807266	1808220	-
chr19	1808335	1809641	-
chr19	1809734	1810620	-
chr19	1810683	1811487	-
chr19	1810683	1811599	-
chr19	1811666	1812066	-
chr19	1811666	1812184	-
chr19	1811884	1812066	-
chr19	1811884	1812184	-
chr19	1815586	1815763	+
chr19	1816154	1816223	-
chr19	1816345	1816429	-
chr19	1816569	1816696	-
chr19	1816813	1817217	-
chr19	1817329	1817705	-
chr19	1817458	1817705	-
chr19	1817780	1818480	-
chr19	1818595	1818704	-
chr19	1818843	1819016	-
chr19	1819131	1819932	-
chr19	1820057	1820262	-
chr19	1820180	1820262	-
chr19	1820395	1821517	-
chr19	1821682	1823570	-
chr19	1822692	1823013	+
chr19	1823257	1823621	+
chr19	1823716	1824216	+
chr19	1823716	1824107	+
chr19	1823785	1825837	-
chr19	1825943	1826876	-
chr19	1828631	1830704	-
chr19	1828631	1848200	-
chr19	1830866	1848200	-
chr19	1852450	1853190	+
chr19	1852595	1854279	-
chr19	1854760	1862792	-
chr19	1854760	1863039	-
chr19	1860444	1861472	+
chr19	1861634	1861767	+
chr19	1875209	1875604	+
chr19	1877425	1877506	-
chr19	1877647	1879919	-
chr19	1877687	1878662	-
chr19	1877687	1879919	-
chr19	1878904	1879919	-
chr19	1880061	1881233	-
chr19	1880115	1880894	-
chr19	1880115	1881233	-
chr19	1881048	1881233	-
chr19	1881804	1885350	-
chr19	1905439	1911888	+
chr19	1905439	1914977	+
chr19	1905439	1917692	+
chr19	1908635	1911888	+
chr19	1908635	1914977	+
chr19	1908635	1917692	+
chr19	1913447	1914977	+
chr19	1915026	1915430	+
chr19	1915026	1917692	+
chr19	1915544	1917692	+
chr19	1917822	1918125	+
chr19	1918283	1918887	+
chr19	1918283	1923068	+
chr19	1918659	1921739	+
chr19	1918990	1920646	+
chr19	1918990	1923068	+
chr19	1923187	1924106	+
chr19	1925911	1925911	+
chr19	1941418	1949542	+
chr19	1941418	1969506	+
chr19	1942613	1969506	+
chr19	1953011	1953384	-
chr19	1953506	1953841	-
chr19	1954198	1954254	-
chr19	1954715	1959236	+
chr19	1959303	1968789	+
chr19	1968905	1969506	+
chr19	1969959	1974686	+
chr19	1969959	1978303	+
chr19	1978345	1978440	+
chr19	1978511	1978600	+
chr19	1978750	1978857	+
chr19	1979093	1979317	+
chr19	1979093	1979161	+
chr19	1979248	1979317	+
chr19	1979403	1979493	+
chr19	1979618	1979750	+
chr19	1979643	1979750	+
chr19	1979835	1979909	+
chr19	1980017	1980147	+
chr19	1986649	1986828	-
chr19	1986976	1987164	-
chr19	1987253	1987498	-
chr19	1987692	1990002	-
chr19	1990201	1990715	-
chr19	1990822	1993018	-
chr19	1993176	1997342	-
chr19	1997463	2015295	-
