995	100
571576	580374	0	3	0	1
571579	579498	0	0	0	1
571596	571695	0	0	2	2
571596	572107	0	0	1	2
572701	577772	0	0	0	1
572701	579498	0	0	0	1
572701	579522	0	0	0	1
575140	577772	0	0	0	1
575140	579498	0	0	0	1
575386	579498	0	0	0	1
578121	579498	0	0	0	1
579655	580376	0	1	0	1
580459	580642	0	2	0	1
580779	581310	0	3	0	1
581591	582304	0	0	3	1
582329	582511	0	1	0	1
582578	582744	0	4	2	1
590573	603538	0	4	1	1
603967	605059	0	0	1	1
605222	607962	0	0	0	1
608182	610257	0	0	0	1
610402	613243	0	3	0	1
613488	613850	0	0	0	1
614014	615791	0	2	0	1
615936	616703	0	4	2	2
617321	617415	0	2	2	2
617480	617568	0	0	0	2
617651	617771	0	4	3	2
617847	618484	0	2	3	2
617868	618484	0	2	2	2
618585	618702	0	1	0	2
618759	618994	0	1	1	2
619109	619207	0	1	2	2
619294	619582	0	2	2	2
619762	619953	0	3	3	2
620078	620361	0	2	3	2
620485	621054	0	2	0	2
621845	622146	0	1	2	2
622369	622576	0	4	1	2
622749	622816	0	3	3	2
622984	623451	0	1	0	2
623601	624715	0	2	1	2
624902	625119	0	3	1	2
625210	629536	0	2	1	2
625252	629536	0	2	2	2
630167	632831	0	1	0	2
630937	632736	0	2	0	2
632936	633196	0	2	2	2
632936	633421	0	2	1	2
640138	643232	0	1	0	1
641264	643229	0	4	0	1
643336	643429	0	2	1	1
643338	643408	0	0	0	1
648276	648369	0	1	1	2
648485	648878	0	2	1	2
648974	649676	0	1	2	2
649746	650230	0	2	0	2
650294	651607	0	2	0	2
650294	651688	0	2	0	2
651783	652230	0	1	1	2
651809	652230	0	1	1	2
651820	652229	0	2	1	2
651854	652230	0	1	1	2
651914	652230	0	1	1	2
652294	652822	0	2	3	2
652882	661352	0	2	0	2
652882	662708	0	2	0	2
652882	663043	0	2	0	2
664509	667208	0	2	0	1
676524	677788	0	2	2	1
676526	679906	0	0	0	1
677977	680272	0	0	1	1
678083	680272	0	0	1	1
680489	681331	0	0	0	1
680774	681331	0	0	0	1
680812	681331	0	0	0	1
680879	681331	0	0	0	1
681555	681643	0	5	0	1
681673	681774	0	0	0	1
685920	686921	0	2	0	2
687187	691855	0	1	0	2
692001	694811	0	1	2	2
694969	695349	0	1	0	2
709150	726135	0	1	0	1
719656	726135	0	1	0	1
722905	726134	0	2	0	1
726188	727005	0	1	0	1
727088	727562	0	0	0	1
727689	731088	0	5	1	1
727860	731089	0	4	4	1
731245	734171	0	0	0	1
734194	736017	0	0	0	1
735064	736017	0	0	0	1
735110	736017	0	0	0	1
736078	740350	0	0	0	1
736078	746283	0	0	0	1
740483	746283	0	0	0	1
751171	756888	0	0	0	1
758724	759905	0	2	0	1
760039	761623	0	0	0	1
761660	763496	0	3	1	1
783328	784783	0	2	0	1
783328	784811	0	2	0	1
797505	799411	0	0	0	1
797505	803559	0	0	0	1
798545	799411	0	0	0	1
799439	808354	0	4	0	1
799443	803559	0	0	0	1
799443	807867	0	0	0	1
803636	804034	0	0	0	1
804204	804286	0	4	0	1
804436	804537	0	2	0	1
804438	804530	0	0	0	1
804702	804827	0	0	1	1
804939	805011	0	0	0	1
805185	805488	0	2	1	1
805185	806404	0	2	0	1
805187	805511	0	0	0	1
805565	806402	0	4	0	1
806556	807867	0	0	0	1
806556	808378	0	0	0	1
807900	808356	0	2	0	1
808452	808544	0	0	0	1
808761	810540	0	1	0	1
810619	810691	0	1	0	1
813893	814430	0	2	0	2
814570	814689	0	1	0	2
814606	814689	0	1	0	2
814747	814882	0	2	0	2
815077	815180	0	4	0	2
815326	815663	0	1	0	2
815850	821482	0	1	1	2
821584	821912	0	1	3	2
825193	828224	0	4	0	1
827902	828226	0	2	0	1
828385	829559	0	1	0	1
829706	830706	0	0	2	1
830940	831713	0	1	0	1
841067	843457	0	2	2	1
843626	843891	0	0	0	1
844034	846145	0	0	2	1
846376	847796	0	1	0	1
851033	852206	0	1	0	1
852393	852872	0	2	0	1
853032	853260	0	0	0	1
853403	855562	0	0	1	1
855793	855955	0	1	0	1
859744	860615	0	0	0	1
859765	860615	0	0	0	1
860772	860858	0	1	0	1
861005	861697	0	0	1	1
861953	863087	0	3	0	1
868251	868414	0	0	0	2
868495	868857	0	4	2	2
868944	871033	0	2	5	2
871250	873444	0	3	2	2
871251	871602	0	2	2	2
871253	871924	0	0	0	2
871662	871924	0	0	0	2
872116	873445	0	2	2	2
872118	872911	0	0	0	2
873008	873446	0	1	1	2
873581	875241	0	1	0	2
875343	891101	0	1	2	2
875451	876969	0	3	2	2
875451	879932	0	3	1	2
877179	879934	0	1	1	2
880146	881555	0	2	0	2
881713	884900	0	1	0	2
885004	885764	0	4	3	2
885004	889632	0	4	1	2
886200	889635	0	1	1	2
886200	890134	0	1	2	2
889805	890133	0	2	3	2
890243	890960	0	1	0	2
890421	890959	0	2	0	2
891147	892343	0	2	0	2
891147	893082	0	2	2	2
897540	899438	0	0	0	2
899494	899598	0	1	3	2
899684	900057	0	2	0	2
900145	900826	0	1	1	2
900949	901417	0	3	1	2
900952	901418	0	0	0	2
900952	901974	0	0	0	2
901546	901974	0	0	0	2
902067	913085	0	0	0	2
902128	902238	0	2	0	2
902130	913085	0	0	0	2
902433	902516	0	1	1	2
902434	913085	0	0	0	2
902627	913085	0	0	0	2
917744	919486	0	2	1	1
917746	918542	0	0	0	1
918663	919483	0	5	1	1
919622	919869	0	3	0	1
919622	920285	0	3	0	1
920102	920284	0	4	0	1
925916	929256	0	4	1	1
926057	929258	0	2	1	1
926195	929258	0	2	1	1
928488	928718	0	0	0	2
929141	929256	0	4	1	1
929895	932415	0	1	0	1
932742	960090	0	0	1	1
959436	960090	0	0	1	1
960161	964243	0	3	0	1
964431	964831	0	0	1	1
965080	966570	0	0	0	1
965080	968403	0	0	0	1
966868	968403	0	0	0	1
968500	971873	0	3	0	1
983249	983959	0	1	0	1
984183	985860	0	3	0	1
984560	985860	0	3	0	1
984560	989757	0	3	1	1
985972	989757	0	3	1	1
989895	990221	0	0	0	1
990103	990221	0	0	0	1
990364	990850	0	0	2	1
990364	990957	0	0	0	1
990995	991079	0	0	0	1
991141	991221	0	4	0	1
991141	991228	0	4	2	1
991348	991950	0	3	0	1
991351	991993	0	0	0	1
992117	994013	0	4	0	1
992121	994210	0	0	0	1
994087	994210	0	0	0	1
999621	999912	0	0	0	1
1000164	1002017	0	2	1	2
1000862	1003127	0	0	0	1
1002159	1002625	0	1	1	2
1003719	1004516	0	2	1	1
1004583	1004799	0	0	0	1
1005552	1007625	0	0	2	1
1007771	1007852	0	1	0	1
1007968	1008135	0	2	0	1
1008290	1008615	0	0	0	1
1008781	1008854	0	0	0	1
1008926	1009170	0	0	0	1
1009859	1010173	0	1	2	2
1010893	1010987	0	1	1	2
1010893	1011092	0	1	2	2
1010893	1011363	0	1	0	2
1011088	1011358	0	6	0	2
1011191	1011361	0	3	0	2
1011496	1011575	0	2	0	2
1011610	1011737	0	1	0	2
1011661	1011737	0	1	0	2
1011797	1011889	0	0	0	2
1011989	1012061	0	2	0	2
1012186	1012459	0	1	0	2
1012571	1013237	0	1	1	2
1013338	1014188	0	1	1	2
1013354	1014186	0	3	1	2
1014315	1020768	0	1	1	2
1014470	1017274	0	2	1	2
1014470	1020767	0	2	1	2
1026721	1026972	0	2	0	1
1026723	1031068	0	0	1	1
1026723	1036413	0	0	2	1
1027073	1031068	0	0	3	1
1031191	1032389	0	0	0	1
1032457	1032556	0	0	1	1
1032658	1036123	0	4	0	1
1032692	1036061	0	3	0	1
1032692	1036124	0	3	0	1
1032695	1036413	0	0	2	1
1032906	1037533	0	14	1	1
1036245	1036413	0	0	5	1
1036556	1037617	0	5	4	1
1036558	1036873	0	3	0	1
1036995	1037618	0	4	2	1
1040195	1041222	0	0	0	1
1040195	1041352	0	0	0	1
1041424	1041505	0	2	1	1
1041426	1041513	0	0	1	1
1041601	1041827	0	1	0	1
1041970	1042060	0	1	0	1
1042175	1042312	0	0	0	1
1042394	1042741	0	2	0	1
1042825	1043038	0	0	1	1
1043249	1043330	0	1	0	1
1043468	1043718	0	4	2	1
1043840	1044574	0	0	0	1
1044743	1044999	0	0	0	1
1045226	1046223	0	4	1	1
1045614	1046223	0	4	1	1
1046403	1047154	0	0	2	1
1046404	1046798	0	1	1	1
1047023	1047154	0	0	4	1
1047377	1047450	0	0	0	1
1047649	1048888	0	4	0	1
1049004	1049263	0	0	0	1
1049435	1050917	0	1	1	1
1051050	1051151	0	1	0	1
1051291	1051444	0	2	2	1
1051582	1051936	0	3	1	1
1052122	1052208	0	3	0	1
1052283	1053324	0	2	0	1
1053530	1053785	0	0	1	1
1053835	1054003	0	0	2	1
1054109	1054190	0	0	1	1
1054340	1054567	0	0	1	1
1054340	1054777	0	0	0	1
1054693	1054777	0	0	0	1
1054873	1055090	0	4	1	1
1055350	1055904	0	0	0	1
1055938	1056063	0	0	1	1
1056242	1056327	0	0	1	1
1056497	1056903	0	1	0	1
1057083	1057311	0	0	0	1
1057428	1057912	0	0	2	1
1057428	1057966	0	0	0	1
1058058	1058143	0	0	0	1
1058266	1058613	0	2	0	1
1058745	1058816	0	1	0	1
1058936	1059017	0	3	2	1
1059084	1061779	0	0	0	1
1061887	1062169	0	0	0	1
1062312	1063541	0	0	0	1
1063675	1063755	0	2	0	1
1063862	1064158	0	0	0	1
1064252	1064928	0	0	1	1
1064746	1064928	0	0	1	1
1065167	1065264	0	3	1	1
1065167	1065285	0	3	0	1
1066159	1068408	0	3	0	1
1066638	1068409	0	2	0	1
1067492	1068409	0	2	0	1
1067492	1080250	0	2	1	1
1067494	1068330	0	0	0	1
1067494	1073146	0	0	0	1
1067671	1068409	0	2	0	1
1068743	1073146	0	0	0	1
1071357	1073146	0	0	0	1
1071765	1073146	0	0	0	1
1073291	1073503	0	0	0	1
1073589	1073671	0	0	0	1
1073745	1073945	0	0	0	1
1074011	1074099	0	2	0	1
1074240	1074340	0	0	0	1
1074406	1074611	0	0	0	1
1074723	1074796	0	0	0	1
1074878	1077854	0	0	0	1
1078041	1079697	0	3	0	1
1079837	1079923	0	2	0	1
1080115	1080250	0	2	1	1
1080378	1080461	0	0	0	1
1080542	1080675	0	4	0	1
1080785	1080889	0	0	3	1
1081063	1081547	0	0	0	1
1081734	1081818	0	3	0	1
1081960	1082837	0	0	1	1
1082656	1082837	0	0	1	1
1083059	1083134	0	6	0	1
1083061	1083269	0	4	0	1
1083348	1084231	0	4	0	1
1084345	1085657	0	0	0	1
1086986	1088062	0	1	0	2
1086986	1089468	0	1	2	2
1088164	1088605	0	1	1	2
1088718	1089468	0	1	1	2
1089546	1089877	0	4	3	2
1089961	1090084	0	0	0	2
1090139	1090904	0	1	1	2
1090143	1090904	0	1	1	2
1090986	1091788	0	1	2	2
1091905	1092309	0	1	2	2
1091905	1093900	0	1	2	2
1091905	1095255	0	1	4	2
1091906	1093753	0	0	0	2
1093895	1095249	0	7	2	2
1094076	1095255	0	1	4	2
1104126	1105183	0	0	0	1
1104928	1105183	0	0	0	1
1105277	1105361	0	2	0	1
1105505	1105651	0	4	0	1
1105807	1106177	0	1	0	1
1105808	1106239	0	0	0	1
1105808	1106397	0	0	1	1
1106265	1106375	0	0	1	1
1106265	1106397	0	0	1	1
1106456	1106535	0	2	1	1
1106458	1106570	0	0	1	1
1108701	1108774	0	2	0	2
1108966	1109130	0	2	0	2
1109207	1109286	0	3	0	2
1109419	1109500	0	3	1	2
1109596	1109679	0	1	1	2
1109775	1110741	0	1	0	2
1110886	1111015	0	1	0	2
1111091	1111502	0	1	0	2
1111612	1111992	0	1	1	2
1112064	1112184	0	2	0	2
1112298	1112397	0	2	0	2
1112535	1112814	0	1	1	2
1112947	1113531	0	1	1	2
1113701	1114226	0	2	0	2
1114421	1116018	0	0	1	2
1116102	1116826	0	0	0	2
1116924	1117319	0	1	1	2
1117466	1119006	0	2	0	2
1117497	1119007	0	1	0	2
1119161	1119511	0	2	1	2
1119616	1119899	0	4	5	2
1120022	1122136	0	0	0	2
1122280	1122464	0	1	1	2
1122554	1122652	0	3	0	2
1122789	1122890	0	1	2	2
1123044	1123531	0	0	0	2
1123636	1123937	0	2	2	2
1124020	1127600	0	1	1	2
1127762	1132085	0	2	1	2
1127762	1147304	0	2	2	2
1147418	1149365	0	1	0	2
1149440	1154180	0	1	1	2
1154400	1155082	0	1	2	2
1154400	1168690	0	1	2	2
1154400	1173720	0	1	0	2
1154400	1174168	0	1	1	2
1189656	1218412	0	2	0	1
1207201	1218413	0	1	0	1
1207201	1220369	0	1	2	1
1207202	1216265	0	0	1	1
1216395	1218412	0	2	0	1
1218499	1219321	0	0	3	1
1219410	1220368	0	2	1	1
1220501	1220575	0	3	0	1
1220716	1221210	0	0	2	1
1221336	1221943	0	3	0	1
1222005	1222982	0	0	2	1
1223169	1223633	0	2	2	1
1223169	1226449	0	2	0	1
1223169	1226454	0	2	1	1
1226662	1227590	0	0	0	1
1230135	1231097	0	1	1	2
1230139	1231096	0	2	3	2
1231271	1233420	0	3	1	2
1233634	1234187	0	1	0	2
1234288	1234567	0	1	3	2
1234329	1234567	0	1	2	2
1234737	1234994	0	4	0	2
1234824	1235003	0	2	0	2
1235143	1235497	0	1	1	2
1235339	1235496	0	2	1	2
1235562	1235774	0	2	2	2
1235915	1235991	0	2	0	2
1236118	1237751	0	2	1	2
1238222	1238398	0	3	1	1
1239039	1239361	0	0	0	1
1241985	1242448	0	5	1	1
1242608	1244094	0	0	0	1
1244182	1244310	0	2	0	1
1244439	1244688	0	0	1	1
1244439	1244734	0	0	0	1
1248659	1249887	0	0	1	1
1250528	1251559	0	0	0	1
1251648	1251836	0	0	0	1
1251895	1254159	0	5	1	1
1251900	1253951	0	0	0	1
1254077	1254160	0	4	3	1
1254477	1254899	0	0	0	1
1255058	1255417	0	2	0	1
1255691	1256990	0	2	0	1
1259633	1270921	0	4	0	1
1261448	1270921	0	4	0	1
1261636	1264318	0	4	0	1
1261640	1264250	0	0	0	1
1262142	1264250	0	0	0	1
1264458	1270921	0	4	0	1
1266697	1270922	0	3	0	1
1267162	1270923	0	2	0	1
1267285	1270919	0	6	0	1
1267361	1270921	0	4	0	1
1267441	1270924	0	1	0	1
1268387	1269820	0	2	0	2
1269405	1270876	0	1	7	1
1269407	1270862	0	2	0	1
1269407	1270923	0	2	0	1
1269409	1269909	0	0	0	1
1269912	1270923	0	2	0	1
1270879	1270923	0	2	0	1
1271035	1271118	0	0	0	1
1271035	1271137	0	0	0	1
1271035	1271326	0	0	0	1
1271245	1271326	0	0	0	1
1271359	1271543	0	5	0	1
1271360	1272966	0	0	1	1
1271463	1271545	0	3	0	1
1271631	1271978	0	0	0	1
1272048	1274302	0	2	1	1
1272050	1272424	0	0	2	1
1272050	1273491	0	0	0	1
1272050	1273598	0	0	0	1
1273024	1274348	0	0	0	1
1273711	1274301	0	3	1	1
1274438	1274645	0	1	0	1
1274438	1274648	0	1	0	1
1274442	1274645	0	1	0	1
1275826	1277177	0	3	1	1
1276097	1277175	0	5	1	1
1276671	1277179	0	1	1	1
1277298	1278774	0	0	2	1
1277916	1278774	0	0	4	1
1285921	1356318	0	0	0	1
1286303	1295538	0	4	1	1
1295857	1298548	0	0	2	1
1298615	1299821	0	0	0	1
1321984	1322367	0	5	3	1
1355017	1356319	0	2	0	1
1355017	1357004	0	2	1	1
1355132	1356319	0	2	0	1
1356445	1357003	0	3	1	1
1357093	1358391	0	0	0	1
1358460	1358582	0	3	0	1
1358463	1360133	0	0	0	1
1358692	1360133	0	0	0	1
1358699	1360133	0	0	0	1
1361031	1362247	0	0	0	1
1362350	1364506	0	0	0	1
1364576	1366300	0	2	1	1
1366380	1367157	0	0	1	1
1367219	1369262	0	0	0	1
1369336	1369590	0	3	0	1
1369644	1370638	0	1	0	1
1371074	1373066	0	3	0	1
1371077	1371231	0	0	0	1
1371383	1373067	0	2	0	1
1371387	1373067	0	2	0	1
1373157	1376514	0	2	0	1
1374047	1376515	0	1	0	1
1374369	1376515	0	1	0	1
1377078	1377181	0	1	1	2
1377084	1377439	0	1	0	2
1383607	1383705	0	0	0	1
1383936	1387808	0	0	2	1
1383941	1386515	0	0	2	1
1383941	1387808	0	0	1	1
1384155	1387808	0	0	1	1
1386638	1387808	0	0	1	1
1387846	1388522	0	0	1	1
1388303	1388522	0	0	1	1
1388588	1388736	0	4	0	1
1388592	1388830	0	0	0	1
1388937	1390868	0	0	0	1
1391046	1391113	0	3	1	1
1391164	1393239	0	0	2	1
1393325	1395384	0	4	0	1
1393329	1394415	0	0	0	1
1393599	1393883	0	2	1	2
1393601	1393881	0	4	2	2
1394354	1394799	0	2	2	2
1397496	1398911	0	2	1	2
1398745	1398912	0	1	1	2
1399024	1399124	0	1	1	2
1399192	1399519	0	2	0	2
1399583	1399787	0	3	3	2
1399935	1401291	0	2	1	2
1407799	1416452	0	2	0	1
1407799	1417495	0	2	0	1
1410075	1417494	0	3	0	1
1414056	1414660	0	3	1	1
1415937	1417495	0	2	0	1
1416552	1417495	0	2	0	1
1417539	1418201	0	0	0	1
1418369	1418663	0	0	1	1
1418369	1421145	0	0	0	1
1418730	1421145	0	0	0	1
1418730	1421148	0	0	0	1
1421255	1422343	0	2	1	1
1422392	1425872	0	3	1	1
1422392	1428836	0	3	1	1
1425958	1428838	0	1	2	1
1428991	1429961	0	3	0	1
1429993	1430217	0	2	1	1
1430360	1432510	0	1	1	1
1432687	1433734	0	2	0	1
1432687	1434735	0	2	1	1
1432689	1434734	0	0	0	1
1433823	1434734	0	3	1	1
1433826	1434734	0	0	0	1
1438425	1438802	0	2	0	1
1438427	1438808	0	0	0	1
1438577	1438802	0	2	0	1
1438890	1439602	0	1	1	1
1438890	1439964	0	1	0	1
1438891	1439713	0	0	0	1
1438891	1439958	0	0	0	1
1438891	1440016	0	0	0	1
1438891	1440023	0	0	1	1
1439825	1440016	0	0	0	1
1440240	1440346	0	0	0	1
1440252	1440346	0	0	0	1
1446340	1452981	0	0	0	1
1450329	1452981	0	0	0	1
1450337	1452981	0	0	0	1
1452317	1452981	0	0	0	1
1453138	1453241	0	3	0	1
1453336	1453428	0	0	0	1
1453608	1455144	0	2	2	1
1455246	1460209	0	1	1	1
1455256	1455381	0	0	0	1
1455256	1455384	0	0	1	1
1455499	1456073	0	0	1	1
1456148	1456299	0	4	0	1
1456400	1456847	0	3	2	1
1457242	1457962	0	0	0	1
1458056	1460175	0	3	2	1
1458468	1462705	0	3	13	2
1460316	1460774	0	3	0	1
1460851	1461029	0	5	1	1
1461149	1461957	0	3	0	1
1461821	1478769	0	2	1	2
1462169	1465145	0	7	0	1
1475053	1475143	0	0	1	2
1475236	1478769	0	2	1	2
1475256	1478650	0	1	0	2
1475256	1478770	0	1	1	2
1475512	1478770	0	1	1	2
1476290	1478768	0	3	1	2
1478577	1478769	0	2	1	2
1478903	1479059	0	1	0	2
1478903	1479110	0	1	1	2
1478903	1479136	0	1	0	2
1478903	1479159	0	1	2	2
1482205	1482349	0	1	0	2
1482205	1482398	0	1	2	2
1482472	1482891	0	2	0	2
1482472	1483279	0	2	0	2
1483018	1483280	0	1	0	2
1483462	1483647	0	0	2	2
1483765	1483834	0	1	1	2
1483940	1484024	0	0	2	2
1484126	1486850	0	0	0	2
1484581	1484907	0	4	0	1
1486971	1487137	0	1	1	2
1487062	1487136	0	2	1	2
1487310	1487598	0	2	1	2
1487310	1487780	0	2	0	2
1487688	1487780	0	2	0	2
1487860	1487961	0	0	1	2
1488090	1488184	0	1	0	2
1488275	1489786	0	4	1	2
1488276	1489587	0	3	0	2
1488276	1490597	0	3	0	2
1489693	1489789	0	1	1	2
1489895	1490154	0	1	0	2
1489895	1490419	0	1	0	2
1489895	1490599	0	1	0	2
1491378	1495286	0	5	0	1
1495386	1495466	0	0	0	1
1495606	1496282	0	0	0	1
1496452	1496588	0	0	0	1
1496452	1497171	0	0	0	1
1496670	1497171	0	0	0	1
1497321	1497639	0	0	0	1
1505198	1505811	0	1	0	2
1506305	1506734	0	2	3	2
1506314	1506586	0	1	0	2
1506659	1506735	0	1	2	2
1506924	1507236	0	3	2	2
1507403	1507553	0	1	0	2
1507404	1507542	0	0	1	2
1507638	1507991	0	4	0	2
1508108	1508440	0	0	0	2
1508568	1510146	0	1	0	2
1508760	1508891	0	0	2	1
1508906	1510146	0	1	0	2
1510257	1510365	0	0	0	2
1510425	1510634	0	2	0	2
1510727	1510840	0	2	1	2
1510731	1510841	0	1	1	2
1510914	1511031	0	2	1	2
1510914	1511620	0	2	1	2
1510914	1512958	0	2	0	2
1510916	1511073	0	0	0	2
1511158	1512959	0	1	0	2
1511724	1512958	0	2	0	2
1511724	1513464	0	2	0	2
1511769	1512958	0	2	0	2
1524242	1525299	0	3	0	1
1525414	1525589	0	3	2	1
1525710	1526483	0	0	0	1
1526613	1526700	0	1	1	1
1526790	1526900	0	0	0	1
1526996	1527932	0	1	1	1
1528130	1528296	0	3	0	1
1528426	1528894	0	1	0	1
1528973	1529403	0	0	0	1
1529487	1529742	0	2	0	1
1529823	1531735	0	0	0	1
1531880	1533926	0	2	0	1
1531880	1535060	0	2	1	1
1534034	1535056	0	6	5	1
1555388	1555574	0	0	0	2
1556920	1567459	0	2	0	2
1578156	1578331	0	1	2	2
1578535	1581087	0	2	2	2
1581266	1582617	0	2	0	2
1582710	1583249	0	1	2	2
1582710	1584536	0	1	2	2
1583378	1584536	0	1	2	2
1584674	1585050	0	2	1	2
1585212	1585901	0	1	3	2
1585212	1591981	0	1	1	2
1585212	1592518	0	1	1	2
1585212	1592614	0	1	1	2
1585212	1599408	0	1	0	2
1585213	1592274	0	0	0	2
1598211	1599406	0	3	0	2
1598322	1599406	0	3	0	2
1599557	1602032	0	2	2	2
1599557	1602289	0	2	0	2
1599557	1605355	0	2	0	2
1602424	1605356	0	1	0	2
1609595	1611698	0	3	1	2
1610497	1611699	0	2	1	2
1611367	1611700	0	1	1	2
1611847	1612203	0	1	1	2
1611847	1615281	0	1	1	2
1612428	1615682	0	1	2	2
1612431	1615281	0	1	1	2
1612431	1615682	0	1	3	2
1615483	1615682	0	1	3	2
1615513	1615682	0	1	3	2
1615518	1615682	0	1	1	2
1615818	1619106	0	2	0	2
1619230	1619310	0	3	0	2
1619230	1619774	0	3	0	2
1619469	1620964	0	1	3	2
1619472	1619776	0	1	0	2
1619850	1620963	0	2	2	2
1621044	1621129	0	1	0	2
1621188	1621833	0	2	0	2
1621967	1622049	0	2	0	2
1622221	1622309	0	1	2	2
1622410	1623944	0	4	0	2
1623998	1625572	0	1	1	2
1625705	1627354	0	2	2	2
1627419	1631942	0	6	2	2
1627420	1631944	0	0	1	2
1627423	1632033	0	2	1	2
1627423	1646350	0	2	2	2
1632114	1632328	0	1	0	2
1632401	1646349	0	3	2	2
1646425	1650173	0	1	0	2
1650284	1651045	0	2	3	2
1650284	1652295	0	2	4	2
1748094	1748507	0	3	0	1
1748336	1748506	0	4	0	1
1754853	1775150	0	0	0	1
1783267	1784814	0	2	1	2
1784945	1785156	0	0	0	2
1785293	1785463	0	3	1	2
1785705	1787098	0	2	1	2
1787184	1788893	0	1	2	2
1789119	1789358	0	0	0	2
1789611	1789885	0	2	0	2
1789724	1789885	0	2	0	2
1789724	1790752	0	2	1	2
1789987	1790753	0	1	1	2
1790830	1791746	0	1	0	2
1791859	1791967	0	1	0	2
1791859	1791997	0	1	2	2
1792134	1795872	0	0	0	2
1795985	1796073	0	1	0	2
1796263	1796707	0	1	3	2
1796876	1796969	0	2	1	2
1797002	1799942	0	2	0	2
1800154	1800256	0	0	0	2
1800447	1801952	0	1	0	2
1802040	1802481	0	3	0	2
1802060	1802483	0	1	0	2
1802642	1805369	0	2	1	2
1805274	1805367	0	4	3	2
1805453	1805883	0	2	0	2
1805957	1806094	0	0	0	2
1806167	1806624	0	1	1	2
1806506	1806624	0	1	2	2
1806686	1807163	0	2	0	2
1807264	1808218	0	1	2	2
1808333	1809639	0	1	1	2
1809732	1810618	0	1	2	2
1810681	1811485	0	1	0	2
1810681	1811597	0	1	1	2
1811663	1812063	0	2	1	2
1811663	1812181	0	2	0	2
1811882	1812064	0	1	1	2
1811882	1812182	0	1	0	2
1815580	1815757	0	5	0	1
1816152	1816221	0	1	0	2
1816341	1816425	0	3	1	2
1816565	1816692	0	3	3	2
1816811	1817215	0	1	0	2
1817327	1817703	0	1	1	2
1817455	1817702	0	2	1	2
1817778	1818478	0	1	0	2
1818594	1818703	0	0	0	2
1818840	1819013	0	2	1	2
1819130	1819931	0	0	0	2
